n_other,n_self,cutoff_word_global_lm,k_other,k_self,lambda_local,fscore
1,1,6,0.45,0.5,0.05,0.8604466299033394
1,1,5,0.8,0.15,0.05,0.8604456166274538
2,2,2,0.3,0.55,0.05,0.8604330951034606
1,1,6,0.7,0.1,0.05,0.8604312917961927
1,1,5,0.35,0.15,0.05,0.8604133684168236
1,1,9,0.65,0.15,0.05,0.8604090120725318
1,2,4,1.0,0.85,0.05,0.8604066769373074
1,1,4,0.55,0.05,0.1,0.8604016516016422
1,2,7,0.9,0.8,0.05,0.8604016312736954
2,2,1,0.35,0.45,0.15,0.8603943397587382
1,2,1,0.9,0.65,0.05,0.8603932333788281
1,2,2,0.2,0.35,0.15,0.860389506188738
1,1,7,0.7,0.1,0.05,0.86038883128001
1,1,9,0.5,0.05,0.1,0.8603821091382382
1,2,3,0.7,0.55,0.05,0.8603816620917158
1,2,2,0.15,0.25,0.15,0.8603816535850891
1,2,2,0.95,0.65,0.05,0.8603723848676638
1,1,8,0.4,0.05,0.1,0.8603694954495424
2,1,4,1.0,0.05,0.2,0.8603680402624951
1,2,6,0.15,0.75,0.05,0.8603675595848148
1,2,1,0.95,0.7,0.05,0.8603649645727819
2,2,1,0.4,0.85,0.05,0.8603639925619443
2,2,1,0.4,0.9,0.05,0.8603639925619443
1,1,9,0.45,0.1,0.1,0.8603598780822443
1,2,3,1.0,0.85,0.05,0.8603598154209366
1,2,1,1.0,0.75,0.05,0.8603526337754877
1,2,4,0.6,0.65,0.05,0.8603500510646767
1,2,4,0.65,0.7,0.05,0.8603500510646767
1,2,4,0.7,0.7,0.05,0.8603500510646767
1,1,10,0.8,0.1,0.1,0.8603490391658705
1,2,6,0.1,0.55,0.05,0.8603479862782011
2,1,10,0.65,0.2,0.3,0.8603460177898524
1,2,2,0.35,0.5,0.1,0.8603423975931205
1,2,2,1.0,0.7,0.05,0.8603389267651663
1,2,3,0.1,0.25,0.15,0.8603317286083149
2,2,4,0.1,0.55,0.05,0.860325889014631
2,2,3,0.3,0.85,0.05,0.8603215533000309
1,2,6,0.85,0.75,0.05,0.8603202962552194
1,1,9,0.8,0.05,0.1,0.8603192190411403
1,1,9,0.35,0.05,0.15,0.8603156049290727
1,1,4,0.6,0.05,0.1,0.8603140632928913
1,2,3,0.6,0.5,0.05,0.8603127956953844
1,2,6,0.05,0.2,0.1,0.8603014052557485
1,2,4,0.85,0.6,0.05,0.8602929521906725
1,2,4,0.9,0.6,0.05,0.8602929521906725
1,2,4,0.4,0.55,0.05,0.860291162789029
1,2,4,0.45,0.8,0.05,0.8602893455816533
1,2,2,1.0,0.65,0.05,0.8602874658007337
1,1,9,0.75,0.05,0.1,0.8602856105911154
1,2,3,0.75,0.9,0.05,0.8602841598514758
1,2,4,0.5,0.65,0.05,0.8602807947591616
1,2,2,0.05,0.25,0.1,0.8602807121505787
2,2,1,0.3,0.75,0.05,0.8602727926959525
1,2,6,0.7,0.65,0.05,0.8602582735596312
1,2,3,0.75,0.85,0.05,0.8602580788074057
1,1,7,0.9,0.05,0.1,0.8602552703981818
1,1,7,0.95,0.05,0.1,0.8602552703981818
1,1,9,1.0,0.05,0.1,0.8602537669508237
1,1,8,0.8,0.15,0.05,0.860244486064749
1,2,3,1.0,0.7,0.05,0.8602431127508964
1,1,5,0.7,0.1,0.05,0.8602395608300135
1,1,9,0.2,0.05,0.1,0.8602339411703407
1,1,7,0.5,0.1,0.05,0.8602237063695554
1,1,7,0.55,0.1,0.05,0.8602237063695554
2,1,10,1.0,0.05,0.5,0.8602212328053425
2,2,4,0.1,0.6,0.05,0.8602151704207085
1,2,3,0.7,0.8,0.05,0.8602099658735508
1,2,4,0.45,0.85,0.05,0.8602055698983259
2,2,2,0.3,0.65,0.05,0.8602048161628452
1,1,4,0.35,0.05,0.1,0.8602000264116437
1,2,4,0.35,0.5,0.05,0.8601980659794953
1,1,7,0.85,0.2,0.05,0.860191194361952
1,2,2,0.15,0.55,0.05,0.8601906855090627
1,2,6,0.05,0.45,0.05,0.8601859463660414
1,2,6,0.8,0.8,0.05,0.8601849616188487
2,2,2,0.35,0.7,0.05,0.8601810175225351
1,1,6,0.75,0.15,0.05,0.8601784315461136
1,1,4,0.4,0.05,0.1,0.8601782383758846
1,2,4,0.4,0.75,0.05,0.8601690975801326
1,2,2,0.4,0.55,0.1,0.8601681627169213
1,1,10,0.35,0.05,0.2,0.8601536690074404
1,2,4,0.85,0.65,0.05,0.8601500472157299
1,2,4,0.9,0.7,0.05,0.8601500472157299
1,2,4,0.95,0.7,0.05,0.8601500472157299
1,2,6,0.95,0.8,0.05,0.8601491151855795
1,1,10,0.55,0.05,0.1,0.8601389089657056
1,2,4,0.9,0.65,0.05,0.8601378684311725
1,2,3,0.85,0.6,0.05,0.8601320333485385
1,1,7,0.85,0.05,0.1,0.8601309518113677
1,2,3,0.85,0.85,0.05,0.8601270955478425
1,2,3,0.45,0.75,0.05,0.8601232560932858
1,2,3,0.85,0.95,0.05,0.8601225037094972
1,2,3,0.9,0.95,0.05,0.8601225037094972
1,2,6,0.7,0.7,0.05,0.8601223189475105
1,2,6,0.75,0.75,0.05,0.8601223189475105
2,2,2,0.35,0.45,0.15,0.8601210664510258
1,2,3,0.05,0.25,0.1,0.8601193641474437
1,2,4,0.7,0.8,0.05,0.8601190935264341
2,2,2,0.3,0.4,0.15,0.8601164870874428
1,2,6,0.15,0.8,0.05,0.8601120141748396
1,2,6,0.1,0.35,0.05,0.8601109200491919
1,2,3,1.0,1.0,0.05,0.8601057266876037
1,1,6,0.8,0.15,0.1,0.8601048706088635
1,2,3,0.9,0.9,0.05,0.8601046427930383
1,2,4,0.95,0.95,0.05,0.8601043431892238
1,2,4,1.0,1.0,0.05,0.8601043431892238
1,2,4,0.05,0.4,0.05,0.8601017550854184
1,2,3,0.55,0.7,0.05,0.8601014129035504
1,2,3,0.6,0.75,0.05,0.8601014129035504
1,2,4,0.55,0.85,0.05,0.8600972175566213
1,2,3,0.85,1.0,0.05,0.860090727864181
1,2,3,0.9,1.0,0.05,0.860090727864181
1,2,3,0.95,0.85,0.05,0.8600881314391062
1,1,6,0.75,0.6,0.05,0.8600834820279648
1,1,5,0.6,0.1,0.05,0.8600831771857471
1,2,4,0.95,1.0,0.05,0.860076722643044
1,1,3,0.5,0.05,0.1,0.8600752736005565
1,2,4,1.0,0.75,0.05,0.86007318984754
1,2,3,0.45,0.7,0.05,0.860072437113604
1,2,4,0.9,0.8,0.05,0.860069815880928
1,1,10,0.35,0.1,0.1,0.8600653907612733
1,2,2,0.35,0.55,0.1,0.8600620629537197
1,1,7,0.25,0.05,0.1,0.8600617549553267
1,2,3,0.9,0.85,0.05,0.8600594703549838
1,2,3,0.95,0.9,0.05,0.8600594703549838
2,2,3,0.25,0.65,0.05,0.8600557723911757
1,2,3,0.6,0.7,0.05,0.8600556677110903
1,1,10,0.75,0.1,0.1,0.8600510950561223
1,1,6,0.55,0.1,0.1,0.8600444891393322
1,2,6,0.2,0.55,0.05,0.8600397734745711
1,1,6,0.95,0.15,0.05,0.8600331460382458
1,1,6,0.5,0.55,0.05,0.8600326274503411
1,1,4,0.35,0.05,0.05,0.8600306488070547
1,2,4,0.65,0.65,0.05,0.8600303745136805
1,1,3,0.8,0.1,0.1,0.8600215899529927
2,1,10,0.55,0.2,0.35,0.8600185898106816
2,1,10,1.0,0.2,0.4,0.8600141813638166
2,2,4,0.3,0.65,0.05,0.8600080615073153
1,2,4,0.85,0.8,0.05,0.8600068522697187
1,1,8,0.95,0.2,0.05,0.860003473914343
2,2,2,0.3,0.5,0.05,0.8599946725772147
1,1,8,0.55,0.1,0.05,0.8599924479906275
1,1,6,0.25,0.1,0.1,0.8599917626915656
1,2,4,1.0,0.65,0.05,0.8599895619076642
1,1,3,0.85,0.1,0.1,0.8599872318041388
1,1,3,0.9,0.1,0.1,0.8599872318041388
2,2,1,0.35,0.5,0.1,0.8599838133120687
1,2,7,0.95,0.8,0.05,0.8599836530325362
1,2,2,0.95,0.7,0.05,0.8599767809114551
2,2,2,0.4,0.7,0.05,0.8599743652207861
1,2,4,0.4,0.8,0.05,0.8599734957394077
1,1,6,0.4,0.15,0.05,0.8599730332964391
1,1,6,0.5,0.5,0.05,0.8599711551836183
1,1,6,0.55,0.55,0.05,0.8599704609063611
1,1,10,0.25,0.05,0.2,0.859969275754719
1,1,8,0.9,0.05,0.1,0.8599687823138379
1,2,1,0.55,0.8,0.05,0.8599636177045532
1,2,4,0.7,0.75,0.05,0.8599629230983766
1,2,4,0.75,0.75,0.05,0.8599629230983766
1,2,3,0.7,0.6,0.05,0.8599628079488542
1,2,5,0.05,0.2,0.1,0.8599620587758195
1,1,8,0.85,0.05,0.1,0.8599600421242329
1,2,2,0.35,0.4,0.2,0.8599575598222094
1,2,4,0.35,0.6,0.05,0.8599518858147704
1,2,4,0.75,0.7,0.05,0.8599513096283028
1,1,7,0.65,0.1,0.05,0.859950200227482
1,1,3,0.45,0.05,0.15,0.8599489541070807
1,1,8,0.2,0.05,0.15,0.8599481891164998
1,2,2,0.85,0.6,0.05,0.8599425796109786
1,2,2,0.75,0.55,0.05,0.8599406000673261
1,1,6,0.25,0.1,0.05,0.8599309783894216
1,1,3,0.35,0.05,0.1,0.8599305531899807
1,1,10,0.45,0.2,0.05,0.8599195460113335
1,2,6,0.65,0.6,0.05,0.8599144887721746
1,2,2,0.9,0.6,0.05,0.8599127356616203
1,2,1,0.95,0.65,0.05,0.8599126685041621
1,1,5,0.4,0.4,0.05,0.8599030424227524
1,1,7,0.3,0.05,0.05,0.8599029943285706
1,1,4,0.5,0.05,0.05,0.8599016170113999
1,2,1,0.65,0.8,0.05,0.8599001075540352
1,2,1,0.8,0.6,0.05,0.8599000821108849
2,2,1,0.4,0.95,0.05,0.8598990115818232
1,1,3,0.25,0.05,0.1,0.8598969843300617
1,2,2,0.65,0.6,0.05,0.8598940205982073
1,1,5,0.35,0.1,0.1,0.8598907560778454
2,2,1,0.35,0.85,0.05,0.8598879898329664
1,2,2,0.2,0.6,0.05,0.8598769548304347
1,1,6,0.55,0.1,0.05,0.8598741271822953
1,1,6,0.85,0.3,0.15,0.8598735338748679
1,1,6,0.9,0.3,0.15,0.8598735338748679
1,1,9,0.8,0.15,0.05,0.8598735014342103
1,1,9,0.75,0.15,0.05,0.8598733072211863
1,1,3,0.6,0.05,0.1,0.8598722570196816
1,1,5,0.3,0.1,0.1,0.859871572322928
1,2,4,0.05,0.15,0.2,0.8598710719823266
1,2,2,0.2,0.3,0.15,0.8598661370334295
1,1,8,0.75,0.5,0.1,0.8598659800762368
1,2,5,0.8,0.75,0.05,0.8598655587466858
1,1,3,0.15,0.05,0.05,0.8598630686845699
1,2,3,0.05,0.35,0.05,0.8598600879733793
1,1,3,0.55,0.05,0.05,0.8598599619209051
1,1,3,0.6,0.05,0.05,0.8598599619209051
1,2,7,0.85,0.75,0.05,0.8598591758241759
1,2,2,1.0,0.75,0.05,0.8598583597826254
1,2,4,0.05,0.15,0.15,0.8598578175599446
2,2,1,0.3,0.4,0.15,0.8598556421767773
1,1,5,0.45,0.15,0.05,0.8598527912258079
1,2,4,0.3,0.65,0.05,0.8598516184468021
1,2,4,0.4,0.85,0.05,0.8598513390193062
1,2,3,0.65,0.8,0.05,0.859843646631291
1,2,3,0.7,0.85,0.05,0.859843646631291
2,2,1,0.4,0.65,0.05,0.8598402918776221
1,2,4,0.95,0.75,0.05,0.8598331183083926
1,2,7,0.65,0.7,0.05,0.8598321744010777
1,1,6,0.6,0.55,0.05,0.8598314543248842
2,2,1,0.3,0.5,0.05,0.8598252245719442
1,2,5,0.05,0.3,0.1,0.8598241542905362
1,1,6,0.85,0.05,0.05,0.8598238068215699
2,1,10,0.75,0.15,0.25,0.8598236590791654
1,2,7,0.1,0.55,0.05,0.8598215593219145
1,2,4,0.9,1.0,0.05,0.8598196509472606
1,2,2,0.4,0.5,0.1,0.8598161216891155
1,2,2,0.45,0.55,0.1,0.8598161216891155
1,2,3,0.95,0.65,0.05,0.8598067838004136
1,2,3,0.75,0.95,0.05,0.8598060999790288
1,2,4,0.6,0.7,0.05,0.8598052407243394
1,1,5,0.7,0.05,0.05,0.8598037396445498
2,2,3,0.35,0.95,0.05,0.8598029064177162
1,1,8,0.85,0.15,0.05,0.8597997322256995
1,2,4,0.4,0.45,0.1,0.8597985280590857
2,2,2,0.35,1.0,0.05,0.859794023912194
2,2,4,0.35,0.75,0.05,0.8597939348538463
1,2,3,1.0,0.9,0.05,0.8597859225397363
1,2,6,0.05,0.5,0.05,0.8597844228632
2,1,10,0.95,0.05,0.45,0.8597831473275278
2,2,2,0.25,0.4,0.1,0.8597816125955002
1,2,1,1.0,0.65,0.05,0.8597812432005821
1,2,7,0.75,0.7,0.05,0.8597809001234002
2,2,1,0.3,0.7,0.05,0.8597799685174501
1,2,6,1.0,0.8,0.05,0.8597744672489659
1,2,3,0.8,1.0,0.05,0.8597743241337126
1,2,6,0.1,0.6,0.05,0.8597621568478119
1,1,10,1.0,0.15,0.05,0.8597594739851181
1,2,4,0.2,0.55,0.05,0.8597532222736728
1,1,6,0.8,0.05,0.05,0.8597494542735331
1,2,7,0.8,0.75,0.05,0.8597477697849458
1,2,4,0.45,0.9,0.05,0.859741277865644
1,2,4,0.5,0.95,0.05,0.859741277865644
1,1,9,0.35,0.1,0.1,0.8597383316859615
1,1,6,0.6,0.1,0.05,0.8597366176330211
1,2,5,0.1,0.5,0.05,0.859734830335923
2,2,3,0.35,1.0,0.05,0.8597340327511199
1,1,10,0.55,0.15,0.1,0.8597319560692807
1,1,5,0.75,0.05,0.05,0.8597314951133141
1,2,3,0.95,0.95,0.05,0.8597279420911725
1,2,4,0.05,0.25,0.1,0.8597260675891697
2,2,1,0.25,0.45,0.05,0.8597237957349052
2,1,10,0.85,0.1,0.45,0.8597221951177365
1,2,1,1.0,0.7,0.05,0.8597093084184353
1,2,4,0.55,0.9,0.05,0.8597090757575309
1,2,4,0.6,0.95,0.05,0.8597090757575309
1,1,4,0.75,0.05,0.05,0.8597066412710804
2,2,1,0.35,0.95,0.05,0.8597057417364861
1,1,4,0.95,0.15,0.05,0.859705307622159
1,2,3,0.8,0.95,0.05,0.8597019944175444
1,2,4,0.3,0.6,0.05,0.8596975538259236
2,2,1,0.35,0.9,0.05,0.8596967681277002
1,1,10,0.5,0.5,0.1,0.8596963008471794
1,2,4,1.0,0.6,0.05,0.8596960501414704
2,2,2,0.25,0.7,0.05,0.8596944258628447
1,1,10,0.6,0.05,0.1,0.8596925420345737
1,2,7,0.1,0.35,0.05,0.8596920458512705
1,2,4,0.55,0.95,0.05,0.8596914764904426
1,2,4,0.1,0.3,0.1,0.8596908669753148
2,1,5,0.4,0.15,0.3,0.8596896281509459
2,2,2,0.35,0.95,0.05,0.859688953116537
1,2,2,0.3,0.35,0.2,0.8596888630795433
1,2,4,0.6,0.9,0.05,0.8596876571148739
2,1,10,1.0,0.2,0.35,0.859684581059388
1,2,2,0.6,0.45,0.05,0.8596805944740299
1,2,4,0.7,0.95,0.05,0.8596785968367503
1,1,7,0.3,0.1,0.05,0.8596779220226521
1,2,3,0.5,0.55,0.05,0.8596681148478378
1,2,5,0.95,0.75,0.05,0.8596673031532812
1,1,6,0.75,0.2,0.05,0.8596653010200086
2,2,2,0.3,0.85,0.05,0.8596652244085979
1,2,4,0.5,0.85,0.05,0.8596646757131309
1,1,6,0.75,0.25,0.05,0.8596635772115792
1,1,6,1.0,0.25,0.05,0.8596606196200584
1,1,7,0.45,0.2,0.05,0.8596590312678931
1,2,7,0.15,0.35,0.1,0.8596584652210353
1,1,5,0.8,0.05,0.05,0.8596573445647325
1,2,3,1.0,0.95,0.05,0.8596565223755473
1,1,8,0.4,0.15,0.05,0.8596556249672086
1,2,3,0.35,0.7,0.05,0.8596526840176603
1,1,7,0.3,0.15,0.05,0.8596507253710328
1,2,3,0.7,1.0,0.05,0.8596507096534153
1,2,6,0.15,0.85,0.05,0.8596485713438333
1,1,9,0.3,0.1,0.1,0.8596479469498638
1,2,4,0.65,0.95,0.05,0.8596453018650146
1,1,4,0.45,0.05,0.05,0.8596440270489448
1,2,4,0.5,0.8,0.05,0.8596432419026624
2,2,1,0.3,0.8,0.05,0.8596432089365196
1,1,7,0.45,0.1,0.1,0.8596425611695391
1,1,5,0.85,0.05,0.05,0.8596423814621603
1,1,5,0.4,0.15,0.05,0.8596385841400913
1,1,8,1.0,0.2,0.05,0.8596341138477749
2,2,2,0.4,0.8,0.05,0.8596330853103604
1,2,4,0.9,0.95,0.05,0.8596315399312873
1,2,7,0.75,0.8,0.05,0.8596304821715173
1,1,4,0.7,0.05,0.05,0.8596296165961798
1,1,9,0.55,0.2,0.05,0.8596275188562695
1,2,2,1.0,0.8,0.05,0.8596260600402301
2,2,3,0.15,0.7,0.05,0.859625294052191
1,2,3,0.45,0.5,0.05,0.859623718141787
2,2,1,0.3,0.85,0.05,0.8596194802285803
1,2,4,0.8,0.75,0.05,0.8596193189900666
1,2,2,0.15,0.45,0.05,0.8596164109759103
1,1,6,1.0,0.2,0.05,0.8596129184770884
1,2,2,0.15,0.35,0.1,0.8596114403509103
2,2,4,0.25,0.65,0.05,0.8596109137282103
1,1,9,0.8,0.1,0.05,0.8596029501923355
1,2,3,0.2,0.3,0.15,0.8596008973475505
1,2,5,0.05,0.3,0.05,0.8596000395842308
1,1,6,0.3,0.45,0.05,0.8595997222555587
1,2,4,0.05,0.25,0.05,0.8595958996163742
1,2,2,0.1,0.4,0.05,0.8595947321058212
1,2,5,0.45,0.6,0.05,0.8595909810633514
1,1,9,0.95,0.05,0.1,0.8595899105153402
2,2,2,0.3,0.9,0.05,0.8595870448557852
1,2,5,0.9,0.75,0.05,0.8595853573547557
1,2,5,0.4,0.55,0.05,0.8595851594492299
1,1,4,0.85,0.15,0.05,0.859585004210201
1,2,3,0.45,0.8,0.05,0.8595831124576356
1,2,3,0.7,0.9,0.05,0.8595812136922723
1,2,3,0.15,0.4,0.1,0.8595774204983092
1,1,8,0.5,0.1,0.1,0.859572798942885
1,2,4,0.1,0.55,0.05,0.8595724815254185
1,1,6,0.7,0.2,0.05,0.8595715472681935
2,2,2,0.4,0.55,0.15,0.8595707927575017
2,2,2,0.3,0.95,0.05,0.8595688445686773
1,1,7,0.8,0.05,0.05,0.8595687713640301
1,2,6,0.1,0.65,0.05,0.8595678209509804
2,2,4,0.3,0.6,0.05,0.8595640454074793
1,1,7,0.85,0.05,0.05,0.8595637588327018
1,1,5,0.45,0.05,0.05,0.8595626362522895
1,1,9,0.7,0.15,0.05,0.8595605555222493
2,2,2,0.35,0.5,0.15,0.8595598729352846
1,1,8,0.25,0.05,0.05,0.8595578528058242
1,1,6,0.55,0.2,0.05,0.8595568299923427
1,1,6,0.6,0.2,0.05,0.8595568299923427
1,2,4,0.1,0.5,0.05,0.8595556500628944
1,2,7,0.7,0.8,0.05,0.8595524309577278
2,2,2,0.35,0.75,0.05,0.8595494525860754
1,2,1,0.65,0.65,0.05,0.8595494493124656
1,2,7,0.15,0.5,0.05,0.8595482164528915
1,2,3,0.3,0.5,0.05,0.8595450023371266
1,1,9,0.9,0.05,0.1,0.859543829399341
1,2,3,0.4,0.65,0.05,0.859543241164083
1,1,6,0.2,0.1,0.05,0.859540712840757
1,2,6,0.15,0.45,0.05,0.8595393085615232
1,2,3,0.4,0.7,0.05,0.8595382187413312
1,1,5,0.9,0.05,0.05,0.8595346027439857
1,2,4,1.0,0.7,0.05,0.8595326958204189
1,2,3,0.55,0.3,0.25,0.8595308890135106
1,2,1,0.9,0.6,0.05,0.8595301873361189
1,1,10,0.3,0.1,0.1,0.8595299608899062
1,1,1,0.6,0.05,0.05,0.85952813373658
1,1,6,0.35,0.1,0.05,0.859524242137197
1,2,4,0.45,0.5,0.1,0.859523229339571
1,2,1,0.6,0.75,0.05,0.859518860041776
1,1,7,0.5,0.15,0.05,0.8595150312626744
1,2,5,0.5,0.65,0.05,0.8595089231325483
1,2,4,0.55,0.55,0.1,0.8595085871474747
2,1,10,0.6,0.2,0.25,0.8595085661131152
1,2,6,0.5,0.65,0.05,0.8595061593759016
1,2,7,0.65,0.65,0.05,0.8595051876721506
1,2,1,0.55,0.75,0.05,0.859503039673365
1,2,7,0.05,0.4,0.05,0.8595029327305903
1,1,10,0.2,0.1,0.05,0.8595026531808727
1,1,4,1.0,0.15,0.05,0.8595024328033893
1,2,3,0.6,0.55,0.05,0.8594999332331713
1,1,6,0.3,0.05,0.05,0.859496125349689
1,2,1,0.7,0.85,0.05,0.8594956319545497
1,2,2,0.15,0.5,0.05,0.8594951022992887
1,2,4,1.0,0.9,0.05,0.8594913261923842
1,2,1,0.6,0.65,0.05,0.8594903560784306
1,2,4,0.7,0.65,0.05,0.8594897372061258
1,1,3,0.65,0.05,0.05,0.8594892365136638
2,2,1,0.4,0.5,0.1,0.8594890390005975
1,1,6,0.45,0.15,0.05,0.8594841313114917
1,2,2,0.85,0.65,0.05,0.8594815150846377
1,2,3,0.7,0.95,0.05,0.8594803684237474
1,2,6,0.75,0.8,0.05,0.8594785264088906
1,2,6,0.65,0.65,0.05,0.8594765402514446
1,2,3,0.65,0.5,0.1,0.8594751770621565
1,1,6,0.15,0.05,0.05,0.8594747836161344
1,1,8,0.45,0.15,0.05,0.8594747672650682
1,1,10,0.4,0.05,0.1,0.859472730841907
1,1,8,0.3,0.05,0.05,0.8594709724321348
1,2,1,0.9,0.7,0.05,0.859469957913965
1,2,3,0.55,0.6,0.05,0.8594678777610217
1,2,1,0.7,0.65,0.05,0.8594672013238508
1,2,2,0.6,0.55,0.05,0.8594666918397305
1,2,5,0.1,0.35,0.1,0.8594664435679515
1,1,10,0.5,0.2,0.05,0.8594650918105706
1,2,1,0.85,0.65,0.05,0.8594647246581114
1,2,2,0.55,0.5,0.05,0.859462796887251
1,1,6,0.55,0.35,0.1,0.8594618061053516
1,2,4,0.85,0.75,0.05,0.8594609672132557
1,2,4,0.25,0.6,0.05,0.8594609150256732
2,2,3,0.25,0.7,0.05,0.8594587997584532
1,1,7,1.0,0.15,0.05,0.8594577660619886
1,1,7,0.55,0.15,0.05,0.8594561021295516
1,2,3,0.15,0.3,0.15,0.859455542178457
2,2,3,0.3,1.0,0.05,0.8594548795082616
1,2,3,0.65,0.55,0.05,0.8594531533709994
1,2,1,0.85,0.6,0.05,0.8594530192981187
1,2,3,0.65,1.0,0.05,0.859451114446255
1,2,3,0.25,0.2,0.2,0.8594505118364797
2,2,2,0.35,0.5,0.1,0.859450094551476
1,2,2,0.7,0.6,0.05,0.8594500413355969
1,2,1,0.3,0.2,0.25,0.8594492158456175
1,1,9,0.4,0.05,0.1,0.8594485340942394
1,1,10,0.9,0.05,0.1,0.8594484446761
1,2,1,0.55,0.55,0.05,0.859448287355592
1,1,10,0.35,0.1,0.05,0.859447844797247
2,2,3,0.1,0.55,0.05,0.8594470457979467
1,2,4,0.85,0.7,0.05,0.8594469274306293
1,1,8,0.35,0.1,0.05,0.8594460948043562
1,2,1,1.0,0.85,0.05,0.8594457162165524
1,2,1,0.7,0.8,0.05,0.8594453973512914
1,2,2,0.6,0.6,0.05,0.8594442845756864
1,2,6,0.8,0.7,0.05,0.8594442417700215
1,2,6,0.85,0.7,0.05,0.8594442417700215
1,2,2,0.65,0.8,0.05,0.8594439733058012
1,1,10,1.0,0.05,0.1,0.8594410099686016
1,1,8,0.7,0.5,0.1,0.8594409020363629
1,2,2,0.75,0.65,0.05,0.8594393103954634
2,2,2,0.4,0.65,0.05,0.8594372657261328
2,1,10,0.8,0.2,0.25,0.8594371012822509
2,2,2,0.35,0.55,0.05,0.8594366109139482
1,2,4,0.35,0.8,0.05,0.8594361761778991
1,2,1,0.55,0.6,0.05,0.8594347558562332
1,1,6,0.6,0.35,0.1,0.8594347390258579
2,2,1,0.25,0.35,0.15,0.8594336691951863
1,2,5,0.05,0.25,0.05,0.8594326608630719
1,1,5,0.75,0.45,0.05,0.8594324749734125
1,2,2,0.95,0.6,0.05,0.8594321707869543
1,1,6,0.65,0.2,0.05,0.8594308634496172
1,1,3,0.3,0.05,0.1,0.8594297409738455
2,2,2,0.15,0.7,0.05,0.8594283941240602
1,2,2,0.2,0.35,0.1,0.8594274172756867
1,1,6,0.5,0.45,0.1,0.8594265912759509
1,1,9,0.3,0.15,0.05,0.8594260870649711
1,1,9,0.6,0.15,0.05,0.8594250149952665
2,1,8,1.0,0.05,0.25,0.8594236653724582
1,1,10,0.8,0.05,0.1,0.8594225777033025
1,1,9,0.5,0.2,0.05,0.8594219836257346
1,2,4,0.8,0.9,0.05,0.8594202893046488
1,1,5,0.65,0.15,0.1,0.8594194539167811
1,1,9,0.45,0.05,0.1,0.8594188805193861
1,1,6,0.35,0.05,0.05,0.8594182213632207
1,1,4,0.55,0.05,0.05,0.8594180241148751
1,1,6,0.3,0.1,0.05,0.8594161038491235
1,1,5,0.15,0.05,0.1,0.8594119997366836
2,1,10,0.25,0.1,0.1,0.8594102870653669
1,1,7,0.4,0.1,0.05,0.8594096138123588
1,2,3,0.05,0.3,0.05,0.8594081985874249
2,2,2,0.2,0.4,0.1,0.8594073178406797
1,2,1,0.65,0.6,0.05,0.8594070236928862
1,1,6,0.9,0.05,0.05,0.859406008395167
1,2,4,0.1,0.25,0.15,0.859405855137281
1,2,7,0.7,0.75,0.05,0.8594026442052074
1,2,2,0.15,0.2,0.2,0.8594015460038499
1,2,1,0.65,0.75,0.05,0.8593969158953987
1,2,2,0.75,0.6,0.05,0.8593956579986167
1,1,9,0.25,0.05,0.1,0.859395647180457
1,1,2,0.6,0.05,0.05,0.8593943023299024
2,2,3,0.2,0.5,0.05,0.8593936129589655
1,2,2,0.65,0.55,0.05,0.8593908928744053
1,2,3,0.6,0.8,0.05,0.8593895383696707
1,2,6,0.1,0.7,0.05,0.8593887358018033
1,2,2,0.05,0.15,0.1,0.859386807156682
1,1,10,0.85,0.05,0.1,0.8593867989951429
1,2,2,0.25,0.4,0.1,0.8593866929814152
1,2,5,0.15,0.3,0.1,0.8593865161682045
1,2,5,0.8,0.7,0.05,0.8593862882534309
1,2,7,0.85,0.85,0.05,0.8593860067181919
2,2,3,0.25,0.6,0.05,0.8593856418058159
1,1,4,0.4,0.1,0.05,0.8593839428478346
1,2,1,0.65,0.55,0.05,0.8593826894372415
1,1,10,0.4,0.2,0.05,0.8593823335269527
1,2,1,0.6,0.55,0.05,0.8593822731565018
2,2,1,0.4,0.55,0.15,0.859381623231496
1,1,10,0.25,0.15,0.05,0.8593791815268562
1,2,3,0.65,0.6,0.05,0.8593788591224074
1,2,2,0.25,0.35,0.15,0.8593777417102605
2,2,2,0.2,0.4,0.05,0.8593774317529258
1,1,8,0.7,0.1,0.05,0.8593751064979814
1,1,5,0.7,0.45,0.05,0.8593730776229129
1,2,2,0.6,0.5,0.05,0.8593680926574292
2,2,1,0.4,1.0,0.05,0.8593666736820081
1,1,8,0.2,0.05,0.1,0.8593645746920842
1,1,7,0.35,0.05,0.05,0.8593635976243864
1,1,3,0.9,0.1,0.05,0.8593634509958495
1,2,2,0.05,0.35,0.05,0.8593615038243069
1,2,4,0.25,0.45,0.1,0.85935935037758
1,1,6,0.2,0.05,0.05,0.8593587327048685
1,2,4,0.7,0.85,0.05,0.8593562247073024
1,2,6,0.15,0.7,0.05,0.8593562026356684
1,1,4,0.8,0.05,0.05,0.8593543569958847
1,2,1,0.5,0.75,0.05,0.8593530545651396
1,1,8,0.35,0.35,0.1,0.8593527793605684
2,2,1,0.3,0.9,0.05,0.8593520431329569
2,2,2,0.4,0.45,0.25,0.8593489420082332
2,2,1,0.35,0.55,0.05,0.8593445740992223
1,2,4,0.75,0.85,0.05,0.8593416993771763
1,2,2,0.3,0.4,0.1,0.8593410450516419
