num_pairs,n_other,n_self,cutoff_word_global_lm,k_other,k_self,lambda_local,fscore
3,1,1,2,0.65,0.1,0.2,0.8233175294982094
3,1,1,6,0.75,0.1,0.2,0.8232642954116223
2,1,1,9,0.55,0.1,0.05,0.8232409735182041
2,1,1,3,0.5,0.1,0.05,0.8232135312089769
3,1,1,7,0.5,0.1,0.15,0.8231960752036465
3,1,1,4,1.0,0.1,0.2,0.8231914496513741
3,1,1,3,0.55,0.1,0.2,0.8231910016228622
3,1,1,3,0.95,0.1,0.2,0.8231456156691603
2,1,1,10,1.0,0.1,0.05,0.8231271462450743
3,1,1,9,1.0,0.1,0.25,0.8230714008352094
2,1,1,4,0.55,0.1,0.05,0.8229932131754412
3,1,1,10,1.0,0.1,0.25,0.8229717200719986
3,1,1,5,0.6,0.1,0.2,0.8229342139072693
3,1,1,2,0.9,0.1,0.2,0.8228496561790763
3,1,1,6,1.0,0.1,0.2,0.8228456772758536
3,1,1,6,0.55,0.1,0.15,0.822794933091853
3,1,1,3,0.8,0.1,0.2,0.8227926518427151
3,1,1,5,0.65,0.1,0.2,0.8227777094876741
3,1,1,8,0.85,0.1,0.2,0.8226543773472237
3,1,1,6,0.95,0.1,0.2,0.8226510918250278
3,1,1,3,0.85,0.1,0.2,0.8226002085702558
3,1,1,2,0.6,0.1,0.2,0.8225861929931118
3,1,1,5,0.7,0.1,0.2,0.822585266215215
3,1,1,5,1.0,0.1,0.2,0.82250868189233
3,1,1,2,0.55,0.1,0.2,0.8225048937494552
3,1,1,10,0.55,0.1,0.2,0.8225021962973487
3,1,1,4,0.5,0.1,0.25,0.8223024293906179
3,1,1,4,0.95,0.1,0.2,0.8222816178241366
2,1,1,3,0.6,0.1,0.05,0.8221764545881624
3,1,1,2,1.0,0.1,0.2,0.8220786162515201
2,1,1,3,0.55,0.1,0.05,0.8220383454596981
3,1,1,7,0.65,0.1,0.15,0.8220203922693969
3,1,1,4,0.6,0.1,0.25,0.8219879697226753
2,1,1,5,0.55,0.1,0.05,0.8219754933653308
3,1,1,4,0.55,0.1,0.2,0.8219602831628552
3,1,1,7,0.9,0.1,0.2,0.8219480245911104
2,1,1,4,0.6,0.1,0.05,0.8219477930279392
3,1,1,4,0.5,0.1,0.2,0.82188034535486
3,1,1,5,0.6,0.1,0.15,0.8218185597280995
3,1,1,6,0.9,0.1,0.2,0.8217356390276074
3,1,1,5,0.5,0.1,0.15,0.8217351083885182
2,1,1,6,0.55,0.1,0.05,0.8217060987283472
3,1,1,4,0.6,0.1,0.2,0.8217060182059605
2,1,1,6,0.5,0.1,0.05,0.8216923293518285
2,1,1,1,0.55,0.1,0.1,0.8216780491290124
3,1,1,3,0.9,0.1,0.15,0.8216604707932756
3,1,1,4,0.75,0.1,0.15,0.8216429743799295
2,1,1,5,0.5,0.1,0.05,0.8216279162177919
3,1,1,2,0.75,0.1,0.2,0.8215920245734905
3,1,1,2,0.8,0.1,0.2,0.8215920245734905
2,1,1,7,0.55,0.1,0.05,0.8215461234337859
3,1,1,4,0.6,0.1,0.15,0.8215175081864896
2,1,1,9,0.5,0.1,0.05,0.8214907150629488
3,1,1,4,0.7,0.1,0.15,0.8214744616745917
3,1,1,3,1.0,0.1,0.2,0.8214721612676106
3,1,1,7,1.0,0.1,0.2,0.8214321336942225
3,1,1,1,0.7,0.1,0.15,0.8214093458002967
3,1,1,3,0.5,0.1,0.15,0.8212379172805997
3,1,1,2,0.5,0.1,0.2,0.8212029325346606
3,1,1,10,0.5,0.1,0.2,0.8212023748411743
3,1,1,2,0.85,0.1,0.2,0.821174194011878
3,1,1,1,1.0,0.1,0.2,0.8210716211368116
3,1,1,7,0.55,0.1,0.15,0.8210513632427235
2,1,1,1,0.5,0.1,0.1,0.8210007274065177
3,1,1,10,0.6,0.1,0.2,0.8209716974915622
2,1,1,2,0.55,0.1,0.1,0.8209651415790705
3,1,1,7,0.6,0.1,0.15,0.8208209149811007
3,1,1,3,1.0,0.1,0.15,0.8208189734723391
2,1,1,8,0.5,0.1,0.05,0.8206866464247634
2,1,1,8,0.55,0.1,0.05,0.8206824114448102
2,1,1,4,0.5,0.1,0.05,0.8205847054450617
2,1,1,7,0.5,0.1,0.05,0.8205745666527061
2,1,1,10,0.5,0.1,0.05,0.8205431567290269
3,1,1,8,0.95,0.1,0.2,0.8205094640479087
3,1,1,1,0.6,0.1,0.15,0.8205018829434296
3,1,1,3,0.95,0.1,0.15,0.8204887964221487
2,1,1,2,0.7,0.1,0.05,0.8204413077536682
3,1,1,1,0.5,0.1,0.15,0.8204107007650236
3,1,1,4,0.85,0.1,0.15,0.8203941771416873
3,1,1,4,0.9,0.1,0.15,0.8203941771416873
3,1,1,4,0.55,0.1,0.15,0.8203689852596798
3,1,1,4,0.8,0.1,0.15,0.820313576854493
3,1,1,4,0.5,0.1,0.15,0.8202986981036062
2,1,1,2,0.75,0.1,0.05,0.8202501821567661
3,1,1,3,0.85,0.1,0.15,0.820237320770453
3,1,1,5,0.95,0.1,0.2,0.8202360690411543
3,1,1,3,0.75,0.1,0.15,0.8202068530077091
3,1,1,1,0.65,0.1,0.15,0.8201996683809418
3,1,1,6,0.6,0.1,0.15,0.8201390487684656
3,1,1,3,0.8,0.1,0.15,0.8200423646024819
3,1,1,5,0.55,0.1,0.15,0.820034279456224
3,1,1,9,0.95,0.1,0.2,0.8199432637907162
3,1,1,7,0.7,0.1,0.15,0.8197839256296329
3,1,1,7,0.95,0.1,0.2,0.819776949176539
3,1,1,3,0.7,0.1,0.15,0.819682739394648
3,1,1,4,0.65,0.1,0.15,0.8196405254292762
3,1,1,1,0.55,0.1,0.15,0.8194974434317759
3,1,1,8,0.9,0.1,0.2,0.8194971144959691
2,1,1,3,0.95,0.1,0.05,0.8194301940976482
3,1,1,8,0.7,0.1,0.15,0.8194278340729626
3,1,1,5,0.65,0.1,0.15,0.81937442229728
3,1,1,8,0.6,0.1,0.15,0.8192040414709665
3,1,1,9,0.9,0.1,0.2,0.819169413432214
2,1,1,2,0.8,0.1,0.05,0.8191256804358314
2,1,1,1,0.7,0.1,0.05,0.8190737690091242
2,1,1,1,0.6,0.1,0.05,0.8190311962078338
3,1,1,8,1.0,0.1,0.2,0.8190236133528784
2,1,1,2,0.85,0.1,0.05,0.8190207728051712
3,1,1,9,0.55,0.1,0.15,0.8189997717879722
2,1,1,1,0.65,0.1,0.05,0.8189884072542167
3,1,1,5,0.85,0.1,0.15,0.8188362957729988
3,1,1,8,0.65,0.1,0.15,0.8188228739211079
3,1,1,3,0.55,0.1,0.15,0.8186093822355449
3,1,1,5,0.8,0.1,0.15,0.8186089407763276
3,1,1,6,0.65,0.1,0.15,0.8185992528063074
3,1,1,6,0.7,0.1,0.15,0.818498375613325
2,1,1,3,1.0,0.1,0.05,0.8184201291027611
3,1,1,3,0.6,0.1,0.15,0.8184198020434987
3,1,1,3,0.65,0.1,0.15,0.8184198020434987
3,1,1,6,0.75,0.1,0.15,0.8183788249835321
3,1,1,9,0.85,0.1,0.2,0.8183682557395568
3,1,1,4,0.95,0.1,0.15,0.8182277799878439
3,1,1,9,1.0,0.1,0.2,0.8182136108050755
2,1,1,2,0.65,0.1,0.05,0.8181553095001778
3,1,1,8,0.5,0.1,0.15,0.8181388096335509
3,1,1,8,0.55,0.1,0.15,0.818052973241449
2,1,1,1,0.75,0.1,0.05,0.8179492672881895
2,1,1,1,0.8,0.1,0.05,0.8179492672881895
3,1,1,9,0.5,0.1,0.15,0.8179313122993845
3,1,1,1,0.75,0.1,0.15,0.8179081474218904
2,1,1,1,0.85,0.1,0.05,0.8178616981532111
3,1,1,9,0.6,0.1,0.15,0.8174942156286693
3,1,1,4,1.0,0.1,0.15,0.8170792570610341
3,1,1,2,0.85,0.1,0.15,0.8170790587578816
3,1,1,5,0.75,0.1,0.15,0.8170411856173023
3,1,1,6,0.8,0.1,0.15,0.8169883150002384
2,1,1,2,0.9,0.1,0.05,0.8169801400097644
3,1,1,2,0.9,0.1,0.15,0.8169172948862568
3,1,1,7,0.75,0.1,0.15,0.8168960981721372
3,1,1,5,0.7,0.1,0.15,0.8168630340621501
3,1,1,10,0.85,0.1,0.2,0.8168463225797116
3,1,1,10,1.0,0.1,0.2,0.8168013868634398
3,1,1,1,0.95,0.1,0.15,0.8167052469149574
3,1,1,1,1.0,0.1,0.15,0.8167052469149574
3,1,1,1,0.9,0.1,0.15,0.8167051087288436
3,1,1,1,0.85,0.1,0.15,0.8166590773729614
3,1,1,2,0.55,0.1,0.15,0.8166330770781007
3,1,1,10,0.95,0.1,0.2,0.8165450653303017
3,1,1,1,0.8,0.1,0.15,0.8162835558795216
3,1,1,2,0.7,0.1,0.15,0.8161630489834186
3,1,1,2,0.5,0.1,0.15,0.8160597174236252
3,1,1,10,0.9,0.1,0.2,0.8159914592525584
3,1,1,2,0.65,0.1,0.15,0.815848301410296
3,1,1,2,0.6,0.1,0.15,0.8158302276364372
3,1,1,2,0.95,0.1,0.15,0.8155104453110094
3,1,1,5,0.5,0.1,0.1,0.8154132838625487
3,1,1,6,0.85,0.1,0.15,0.81536124100724
3,1,1,5,0.9,0.1,0.15,0.8151927773510153
3,1,1,8,0.75,0.1,0.15,0.8149358342678351
3,1,1,5,0.55,0.1,0.1,0.8148874004438622
3,1,1,10,0.8,0.1,0.2,0.8147488809005515
3,1,1,9,0.65,0.1,0.15,0.8147424686556076
3,1,1,5,0.95,0.1,0.15,0.8146281314656646
4,1,1,1,0.65,0.1,0.0,0.814537891621319
4,1,1,2,0.65,0.1,0.0,0.814537891621319
4,1,1,3,0.65,0.1,0.0,0.814537891621319
4,1,1,4,0.65,0.1,0.0,0.814537891621319
4,1,1,5,0.65,0.1,0.0,0.814537891621319
4,1,1,6,0.65,0.1,0.0,0.814537891621319
4,1,1,7,0.65,0.1,0.0,0.814537891621319
4,1,1,8,0.65,0.1,0.0,0.814537891621319
4,1,1,9,0.65,0.1,0.0,0.814537891621319
4,1,1,10,0.65,0.1,0.0,0.814537891621319
4,1,1,1,0.75,0.1,0.0,0.8145328679546113
4,1,1,2,0.75,0.1,0.0,0.8145328679546113
4,1,1,3,0.75,0.1,0.0,0.8145328679546113
4,1,1,4,0.75,0.1,0.0,0.8145328679546113
4,1,1,5,0.75,0.1,0.0,0.8145328679546113
4,1,1,6,0.75,0.1,0.0,0.8145328679546113
4,1,1,7,0.75,0.1,0.0,0.8145328679546113
4,1,1,8,0.75,0.1,0.0,0.8145328679546113
4,1,1,9,0.75,0.1,0.0,0.8145328679546113
4,1,1,10,0.75,0.1,0.0,0.8145328679546113
4,1,1,1,0.8,0.1,0.0,0.8145328679546113
4,1,1,2,0.8,0.1,0.0,0.8145328679546113
4,1,1,3,0.8,0.1,0.0,0.8145328679546113
4,1,1,4,0.8,0.1,0.0,0.8145328679546113
4,1,1,5,0.8,0.1,0.0,0.8145328679546113
4,1,1,6,0.8,0.1,0.0,0.8145328679546113
4,1,1,7,0.8,0.1,0.0,0.8145328679546113
4,1,1,8,0.8,0.1,0.0,0.8145328679546113
4,1,1,9,0.8,0.1,0.0,0.8145328679546113
4,1,1,10,0.8,0.1,0.0,0.8145328679546113
3,1,1,2,0.75,0.1,0.15,0.8145231685821028
4,1,1,1,0.85,0.1,0.0,0.8144998183880932
4,1,1,2,0.85,0.1,0.0,0.8144998183880932
4,1,1,3,0.85,0.1,0.0,0.8144998183880932
4,1,1,4,0.85,0.1,0.0,0.8144998183880932
4,1,1,5,0.85,0.1,0.0,0.8144998183880932
4,1,1,6,0.85,0.1,0.0,0.8144998183880932
4,1,1,7,0.85,0.1,0.0,0.8144998183880932
4,1,1,8,0.85,0.1,0.0,0.8144998183880932
4,1,1,9,0.85,0.1,0.0,0.8144998183880932
4,1,1,10,0.85,0.1,0.0,0.8144998183880932
4,1,1,1,0.9,0.1,0.0,0.8144787022493298
4,1,1,2,0.9,0.1,0.0,0.8144787022493298
4,1,1,3,0.9,0.1,0.0,0.8144787022493298
4,1,1,4,0.9,0.1,0.0,0.8144787022493298
4,1,1,5,0.9,0.1,0.0,0.8144787022493298
4,1,1,6,0.9,0.1,0.0,0.8144787022493298
4,1,1,7,0.9,0.1,0.0,0.8144787022493298
4,1,1,8,0.9,0.1,0.0,0.8144787022493298
4,1,1,9,0.9,0.1,0.0,0.8144787022493298
4,1,1,10,0.9,0.1,0.0,0.8144787022493298
4,1,1,1,0.95,0.1,0.0,0.8144787022493298
4,1,1,2,0.95,0.1,0.0,0.8144787022493298
4,1,1,3,0.95,0.1,0.0,0.8144787022493298
4,1,1,4,0.95,0.1,0.0,0.8144787022493298
4,1,1,5,0.95,0.1,0.0,0.8144787022493298
4,1,1,6,0.95,0.1,0.0,0.8144787022493298
4,1,1,7,0.95,0.1,0.0,0.8144787022493298
4,1,1,8,0.95,0.1,0.0,0.8144787022493298
4,1,1,9,0.95,0.1,0.0,0.8144787022493298
4,1,1,10,0.95,0.1,0.0,0.8144787022493298
4,1,1,1,0.7,0.1,0.0,0.8144385339153132
4,1,1,2,0.7,0.1,0.0,0.8144385339153132
4,1,1,3,0.7,0.1,0.0,0.8144385339153132
4,1,1,4,0.7,0.1,0.0,0.8144385339153132
4,1,1,5,0.7,0.1,0.0,0.8144385339153132
4,1,1,6,0.7,0.1,0.0,0.8144385339153132
4,1,1,7,0.7,0.1,0.0,0.8144385339153132
4,1,1,8,0.7,0.1,0.0,0.8144385339153132
4,1,1,9,0.7,0.1,0.0,0.8144385339153132
4,1,1,10,0.7,0.1,0.0,0.8144385339153132
2,1,1,1,0.5,0.1,0.05,0.814284676512511
3,1,1,7,0.9,0.1,0.15,0.8140850765768322
3,1,1,2,0.8,0.1,0.15,0.814060771897683
3,1,1,2,1.0,0.1,0.15,0.8139357887104013
2,1,1,1,0.9,0.1,0.05,0.8139288750239594
2,1,1,2,0.95,0.1,0.05,0.8138340586261047
3,1,1,7,0.8,0.1,0.15,0.8137854312274466
3,1,1,3,0.5,0.1,0.1,0.8135994598484259
3,1,1,5,1.0,0.1,0.15,0.8135369464335338
4,1,1,1,1.0,0.1,0.0,0.8135092801573747
4,1,1,2,1.0,0.1,0.0,0.8135092801573747
4,1,1,3,1.0,0.1,0.0,0.8135092801573747
4,1,1,4,1.0,0.1,0.0,0.8135092801573747
4,1,1,5,1.0,0.1,0.0,0.8135092801573747
4,1,1,6,1.0,0.1,0.0,0.8135092801573747
4,1,1,7,1.0,0.1,0.0,0.8135092801573747
4,1,1,8,1.0,0.1,0.0,0.8135092801573747
4,1,1,9,1.0,0.1,0.0,0.8135092801573747
4,1,1,10,1.0,0.1,0.0,0.8135092801573747
3,1,1,4,0.6,0.1,0.1,0.8134122262137321
3,1,1,8,0.8,0.1,0.15,0.8132372322869759
3,1,1,8,0.9,0.1,0.15,0.8132070651363135
3,1,1,7,0.85,0.1,0.15,0.8132000624174761
3,1,1,4,0.55,0.1,0.1,0.8131597168364658
3,1,1,3,0.7,0.1,0.1,0.812913462319283
3,1,1,8,0.85,0.1,0.15,0.8127860877735003
2,1,1,2,1.0,0.1,0.05,0.8126318737446184
3,1,1,6,0.95,0.1,0.15,0.8124482600379157
4,1,1,1,0.55,0.1,0.0,0.8121862432696705
4,1,1,2,0.55,0.1,0.0,0.8121862432696705
4,1,1,3,0.55,0.1,0.0,0.8121862432696705
4,1,1,4,0.55,0.1,0.0,0.8121862432696705
4,1,1,5,0.55,0.1,0.0,0.8121862432696705
4,1,1,6,0.55,0.1,0.0,0.8121862432696705
4,1,1,7,0.55,0.1,0.0,0.8121862432696705
4,1,1,8,0.55,0.1,0.0,0.8121862432696705
4,1,1,9,0.55,0.1,0.0,0.8121862432696705
4,1,1,10,0.55,0.1,0.0,0.8121862432696705
4,1,1,1,0.6,0.1,0.0,0.8121862432696705
4,1,1,2,0.6,0.1,0.0,0.8121862432696705
4,1,1,3,0.6,0.1,0.0,0.8121862432696705
4,1,1,4,0.6,0.1,0.0,0.8121862432696705
4,1,1,5,0.6,0.1,0.0,0.8121862432696705
4,1,1,6,0.6,0.1,0.0,0.8121862432696705
4,1,1,7,0.6,0.1,0.0,0.8121862432696705
4,1,1,8,0.6,0.1,0.0,0.8121862432696705
4,1,1,9,0.6,0.1,0.0,0.8121862432696705
4,1,1,10,0.6,0.1,0.0,0.8121862432696705
2,1,1,2,0.6,0.1,0.05,0.8120541221884641
3,1,1,3,1.0,0.1,0.1,0.8119264561739559
2,1,1,1,1.0,0.1,0.05,0.8119195314323577
3,1,1,10,0.5,0.1,0.15,0.8119045021925486
3,1,1,3,0.95,0.1,0.1,0.8119025283612622
2,1,1,2,0.55,0.1,0.05,0.8118323598142992
2,1,1,1,0.95,0.1,0.05,0.8118147803303014
3,1,1,3,0.85,0.1,0.1,0.8118081259129736
3,1,1,3,0.9,0.1,0.1,0.8118081259129736
3,1,1,7,0.5,0.1,0.1,0.8116294013335145
3,1,1,3,0.65,0.1,0.1,0.8115604436589959
3,1,1,6,0.9,0.1,0.15,0.811493651231751
4,1,1,1,0.5,0.1,0.0,0.811457636592688
4,1,1,2,0.5,0.1,0.0,0.811457636592688
4,1,1,3,0.5,0.1,0.0,0.811457636592688
4,1,1,4,0.5,0.1,0.0,0.811457636592688
4,1,1,5,0.5,0.1,0.0,0.811457636592688
4,1,1,6,0.5,0.1,0.0,0.811457636592688
4,1,1,7,0.5,0.1,0.0,0.811457636592688
4,1,1,8,0.5,0.1,0.0,0.811457636592688
4,1,1,9,0.5,0.1,0.0,0.811457636592688
4,1,1,10,0.5,0.1,0.0,0.811457636592688
3,1,1,10,0.55,0.1,0.15,0.8114546329432474
3,1,1,5,0.6,0.1,0.1,0.8114400710598306
2,1,1,2,0.5,0.1,0.05,0.8114178118295577
3,1,1,3,0.75,0.1,0.1,0.8112778591752455
3,1,1,4,0.5,0.1,0.1,0.8111608759874557
3,1,1,1,0.65,0.1,0.1,0.811142396765953
3,1,1,3,0.55,0.1,0.1,0.8110326774608018
3,1,1,7,1.0,0.1,0.15,0.8107329027003551
3,1,1,1,0.7,0.1,0.1,0.8106289713306505
3,1,1,6,1.0,0.1,0.15,0.8105514773717155
3,1,1,1,0.6,0.1,0.1,0.8105468441261737
2,1,1,1,0.55,0.1,0.05,0.810466174708962
3,1,1,3,0.6,0.1,0.1,0.8103914515897896
3,1,1,8,1.0,0.1,0.15,0.8103012636226505
3,1,1,1,0.85,0.1,0.1,0.8101914418518938
3,1,1,1,0.8,0.1,0.1,0.8100987151060233
3,1,1,6,0.5,0.1,0.1,0.810060230302423
3,1,1,4,0.65,0.1,0.1,0.8100042595852958
3,1,1,3,0.8,0.1,0.1,0.8099540386390913
3,1,1,9,0.7,0.1,0.15,0.8097935219318504
3,1,1,9,0.75,0.1,0.15,0.8097801170047942
3,1,1,9,0.9,0.1,0.15,0.8096272356155836
3,1,1,1,0.9,0.1,0.1,0.8096143213143443
3,1,1,1,0.5,0.1,0.1,0.8095137178680509
3,1,1,2,0.65,0.1,0.1,0.8094954739994793
3,1,1,1,0.75,0.1,0.1,0.8094622511695504
3,1,1,10,0.65,0.1,0.15,0.80898195753367
3,1,1,8,0.95,0.1,0.15,0.8089577676885298
3,1,1,7,0.95,0.1,0.15,0.8089053671804273
3,1,1,1,0.95,0.1,0.1,0.8088995397077652
3,1,1,10,0.95,0.1,0.15,0.8083924269700044
3,1,1,9,0.85,0.1,0.15,0.8083525894617655
3,1,1,10,0.6,0.1,0.15,0.8082250437755244
3,1,1,1,1.0,0.1,0.1,0.8081968447670688
3,1,1,10,0.9,0.1,0.15,0.8080895790337447
3,1,1,9,1.0,0.1,0.15,0.8080530961994372
3,1,1,1,0.55,0.1,0.1,0.8080425722606426
3,1,1,9,0.95,0.1,0.15,0.8078442884411491
3,1,1,2,0.5,0.1,0.1,0.8076863929185912
3,1,1,2,0.6,0.1,0.1,0.8076811585132107
3,1,1,2,1.0,0.1,0.1,0.8072531368429012
3,1,1,8,0.5,0.1,0.1,0.8071477011457704
3,1,1,2,0.7,0.1,0.1,0.8071070157151119
3,1,1,9,0.8,0.1,0.15,0.8070757458825855
3,1,1,2,0.85,0.1,0.1,0.8069776704279048
3,1,1,2,0.8,0.1,0.1,0.8068352738466309
3,1,1,10,0.7,0.1,0.15,0.8068204442432556
3,1,1,10,0.75,0.1,0.15,0.8068070393161992
3,1,1,2,0.75,0.1,0.1,0.8067331207640112
3,1,1,4,0.75,0.1,0.1,0.8067233765297565
3,1,1,4,0.7,0.1,0.1,0.806677925183604
3,1,1,5,0.65,0.1,0.1,0.8066482935233914
3,1,1,2,0.55,0.1,0.1,0.8062088255691375
5,1,1,1,1.0,0.1,0.0,0.8060565966782095
5,1,1,2,1.0,0.1,0.0,0.8060565966782095
5,1,1,3,1.0,0.1,0.0,0.8060565966782095
5,1,1,4,1.0,0.1,0.0,0.8060565966782095
5,1,1,5,1.0,0.1,0.0,0.8060565966782095
5,1,1,6,1.0,0.1,0.0,0.8060565966782095
5,1,1,7,1.0,0.1,0.0,0.8060565966782095
5,1,1,8,1.0,0.1,0.0,0.8060565966782095
5,1,1,9,1.0,0.1,0.0,0.8060565966782095
5,1,1,10,1.0,0.1,0.0,0.8060565966782095
3,1,1,10,0.85,0.1,0.15,0.8060238664342023
3,1,1,7,0.55,0.1,0.1,0.8056243454859215
3,1,1,10,1.0,0.1,0.15,0.8055531330905827
3,1,1,2,0.95,0.1,0.1,0.8055462304512556
3,1,1,2,0.9,0.1,0.1,0.8055091156053172
3,1,1,6,0.55,0.1,0.1,0.8054115359357198
3,1,1,5,0.75,0.1,0.1,0.8050482188291577
3,1,1,5,0.85,0.1,0.1,0.8048481246565207
3,1,1,10,0.8,0.1,0.15,0.8045596422246133
3,1,1,4,0.85,0.1,0.1,0.8045176469032624
3,1,1,9,0.5,0.1,0.1,0.8045017952699531
3,1,1,5,0.7,0.1,0.1,0.8045017551065838
3,1,1,8,0.55,0.1,0.1,0.8039401318231529
3,1,1,4,0.95,0.1,0.1,0.803889285990401
3,1,1,4,0.9,0.1,0.1,0.8037395044116526
3,1,1,5,0.8,0.1,0.1,0.8030987260448262
3,1,1,4,0.8,0.1,0.1,0.8030537084353134
5,1,1,1,0.7,0.1,0.0,0.8028312004188288
5,1,1,2,0.7,0.1,0.0,0.8028312004188288
5,1,1,3,0.7,0.1,0.0,0.8028312004188288
5,1,1,4,0.7,0.1,0.0,0.8028312004188288
5,1,1,5,0.7,0.1,0.0,0.8028312004188288
5,1,1,6,0.7,0.1,0.0,0.8028312004188288
5,1,1,7,0.7,0.1,0.0,0.8028312004188288
5,1,1,8,0.7,0.1,0.0,0.8028312004188288
5,1,1,9,0.7,0.1,0.0,0.8028312004188288
5,1,1,10,0.7,0.1,0.0,0.8028312004188288
3,1,1,10,0.5,0.1,0.1,0.8028095950483412
5,1,1,1,0.5,0.1,0.0,0.8025935236662507
5,1,1,2,0.5,0.1,0.0,0.8025935236662507
5,1,1,3,0.5,0.1,0.0,0.8025935236662507
5,1,1,4,0.5,0.1,0.0,0.8025935236662507
5,1,1,5,0.5,0.1,0.0,0.8025935236662507
5,1,1,6,0.5,0.1,0.0,0.8025935236662507
5,1,1,7,0.5,0.1,0.0,0.8025935236662507
5,1,1,8,0.5,0.1,0.0,0.8025935236662507
5,1,1,9,0.5,0.1,0.0,0.8025935236662507
5,1,1,10,0.5,0.1,0.0,0.8025935236662507
5,1,1,1,0.55,0.1,0.0,0.8016739834363658
5,1,1,2,0.55,0.1,0.0,0.8016739834363658
5,1,1,3,0.55,0.1,0.0,0.8016739834363658
5,1,1,4,0.55,0.1,0.0,0.8016739834363658
5,1,1,5,0.55,0.1,0.0,0.8016739834363658
5,1,1,6,0.55,0.1,0.0,0.8016739834363658
5,1,1,7,0.55,0.1,0.0,0.8016739834363658
5,1,1,8,0.55,0.1,0.0,0.8016739834363658
5,1,1,9,0.55,0.1,0.0,0.8016739834363658
5,1,1,10,0.55,0.1,0.0,0.8016739834363658
5,1,1,1,0.6,0.1,0.0,0.8015995732541388
5,1,1,2,0.6,0.1,0.0,0.8015995732541388
5,1,1,3,0.6,0.1,0.0,0.8015995732541388
5,1,1,4,0.6,0.1,0.0,0.8015995732541388
5,1,1,5,0.6,0.1,0.0,0.8015995732541388
5,1,1,6,0.6,0.1,0.0,0.8015995732541388
5,1,1,7,0.6,0.1,0.0,0.8015995732541388
5,1,1,8,0.6,0.1,0.0,0.8015995732541388
5,1,1,9,0.6,0.1,0.0,0.8015995732541388
5,1,1,10,0.6,0.1,0.0,0.8015995732541388
5,1,1,1,0.65,0.1,0.0,0.8015995732541388
5,1,1,2,0.65,0.1,0.0,0.8015995732541388
5,1,1,3,0.65,0.1,0.0,0.8015995732541388
5,1,1,4,0.65,0.1,0.0,0.8015995732541388
5,1,1,5,0.65,0.1,0.0,0.8015995732541388
5,1,1,6,0.65,0.1,0.0,0.8015995732541388
5,1,1,7,0.65,0.1,0.0,0.8015995732541388
5,1,1,8,0.65,0.1,0.0,0.8015995732541388
5,1,1,9,0.65,0.1,0.0,0.8015995732541388
5,1,1,10,0.65,0.1,0.0,0.8015995732541388
5,1,1,1,0.75,0.1,0.0,0.8015294552539688
5,1,1,2,0.75,0.1,0.0,0.8015294552539688
5,1,1,3,0.75,0.1,0.0,0.8015294552539688
5,1,1,4,0.75,0.1,0.0,0.8015294552539688
5,1,1,5,0.75,0.1,0.0,0.8015294552539688
5,1,1,6,0.75,0.1,0.0,0.8015294552539688
5,1,1,7,0.75,0.1,0.0,0.8015294552539688
5,1,1,8,0.75,0.1,0.0,0.8015294552539688
5,1,1,9,0.75,0.1,0.0,0.8015294552539688
5,1,1,10,0.75,0.1,0.0,0.8015294552539688
5,1,1,1,0.8,0.1,0.0,0.8015294552539688
5,1,1,2,0.8,0.1,0.0,0.8015294552539688
5,1,1,3,0.8,0.1,0.0,0.8015294552539688
5,1,1,4,0.8,0.1,0.0,0.8015294552539688
5,1,1,5,0.8,0.1,0.0,0.8015294552539688
5,1,1,6,0.8,0.1,0.0,0.8015294552539688
5,1,1,7,0.8,0.1,0.0,0.8015294552539688
5,1,1,8,0.8,0.1,0.0,0.8015294552539688
5,1,1,9,0.8,0.1,0.0,0.8015294552539688
5,1,1,10,0.8,0.1,0.0,0.8015294552539688
3,1,1,6,0.6,0.1,0.1,0.80130274377632
5,1,1,1,0.95,0.1,0.0,0.8003697118478775
5,1,1,2,0.95,0.1,0.0,0.8003697118478775
5,1,1,3,0.95,0.1,0.0,0.8003697118478775
5,1,1,4,0.95,0.1,0.0,0.8003697118478775
5,1,1,5,0.95,0.1,0.0,0.8003697118478775
5,1,1,6,0.95,0.1,0.0,0.8003697118478775
5,1,1,7,0.95,0.1,0.0,0.8003697118478775
5,1,1,8,0.95,0.1,0.0,0.8003697118478775
5,1,1,9,0.95,0.1,0.0,0.8003697118478775
5,1,1,10,0.95,0.1,0.0,0.8003697118478775
3,1,1,7,0.6,0.1,0.1,0.8002231727016167
5,1,1,1,0.85,0.1,0.0,0.7997717492836788
5,1,1,2,0.85,0.1,0.0,0.7997717492836788
5,1,1,3,0.85,0.1,0.0,0.7997717492836788
5,1,1,4,0.85,0.1,0.0,0.7997717492836788
5,1,1,5,0.85,0.1,0.0,0.7997717492836788
5,1,1,6,0.85,0.1,0.0,0.7997717492836788
5,1,1,7,0.85,0.1,0.0,0.7997717492836788
5,1,1,8,0.85,0.1,0.0,0.7997717492836788
5,1,1,9,0.85,0.1,0.0,0.7997717492836788
5,1,1,10,0.85,0.1,0.0,0.7997717492836788
5,1,1,1,0.9,0.1,0.0,0.7997717492836788
5,1,1,2,0.9,0.1,0.0,0.7997717492836788
5,1,1,3,0.9,0.1,0.0,0.7997717492836788
5,1,1,4,0.9,0.1,0.0,0.7997717492836788
5,1,1,5,0.9,0.1,0.0,0.7997717492836788
